ID_match,number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,result
1737482941,144,Black,White,0,0,6,3,0,3,6,5,33,2,33,2,0,4,2,33,4,3,1,33,2,32,Black
1737482941,145,White,Black,2,0,6,3,0,3,5,4,36,2,33,2,0,4,2,36,4,3,1,36,2,35,Black
1737482941,146,Black,White,2,0,6,2,0,3,4,3,39,2,36,2,0,4,2,39,4,4,1,36,2,38,Black
1737482941,147,White,Black,2,0,6,2,0,3,4,3,38,1,36,2,0,4,2,38,4,5,1,35,3,37,Black
1737482941,148,Black,White,2,2,6,2,0,3,4,3,39,1,37,2,0,4,2,39,4,4,1,37,3,37,Black
1737482941,149,White,Black,2,2,6,2,0,3,4,3,40,2,37,2,0,4,2,40,4,5,1,38,2,38,Black
1737482941,150,Black,White,2,2,6,2,0,3,4,3,41,2,38,2,0,4,3,41,4,6,1,38,2,38,Black
1737482941,151,White,Black,2,2,6,2,0,4,4,3,41,1,38,2,0,4,3,41,4,6,2,38,2,38,Black
1737482941,152,Black,White,2,2,6,2,0,4,4,3,36,1,33,2,0,4,3,36,2,3,2,33,2,37,Black
1737482941,153,White,Black,2,2,6,2,0,3,4,3,36,1,33,2,0,4,3,36,2,3,1,35,2,37,Black
1737482941,154,Black,White,2,2,6,2,0,4,4,3,41,1,38,2,0,4,3,41,4,3,2,40,2,38,Black
1737482941,155,White,Black,2,2,6,2,0,4,4,3,41,1,38,2,0,4,3,41,4,3,2,38,2,41,Black
1737482941,156,Black,White,2,2,6,3,0,4,4,3,40,1,37,2,0,4,2,40,4,3,2,38,2,40,Black
1737482941,157,White,Black,2,2,6,3,0,4,4,3,39,1,37,2,0,4,3,39,4,3,2,37,2,36,Black
1737482941,158,Black,White,2,2,6,3,0,4,4,4,38,2,36,2,0,4,3,38,4,3,2,37,2,35,Black
1737482941,159,White,Black,2,2,6,3,0,4,3,4,35,2,36,2,0,3,2,36,4,3,2,34,2,32,Black
1737482941,160,Black,White,2,2,6,3,0,3,3,4,35,2,36,2,0,3,3,36,4,3,1,34,2,32,Black
1737482941,161,White,Black,2,2,6,3,2,3,5,5,35,3,35,2,0,3,3,35,4,3,1,33,2,31,Black
1737482941,162,Black,White,2,2,6,2,2,2,5,4,34,2,34,2,0,3,3,34,4,3,2,33,2,30,Black
1737482941,163,White,Black,2,2,6,2,0,2,4,3,32,4,33,2,0,3,3,33,4,3,2,32,2,29,Black
1737482941,164,Black,White,2,2,6,2,0,3,4,3,34,4,35,2,0,3,3,35,2,3,1,32,3,31,Black
1737482941,165,White,Black,2,2,6,2,2,2,5,3,34,4,34,2,0,3,3,34,2,3,1,31,3,30,Black
1737482941,166,Black,White,2,2,6,2,2,2,5,3,30,4,4,2,0,3,3,33,2,3,1,31,2,26,Black
1737482941,167,White,Black,2,2,6,2,2,2,5,3,33,3,4,2,0,3,2,36,2,3,1,34,2,32,Black
1737482941,168,Black,White,2,2,6,2,2,2,5,3,35,3,35,2,0,3,3,35,4,3,1,34,2,34,Black
1737482941,169,White,Black,2,2,4,2,2,2,5,3,0,3,35,2,0,3,3,35,4,3,1,34,2,34,Black
1737482941,170,Black,White,2,2,4,2,2,2,5,3,0,3,38,2,0,3,2,38,4,3,2,34,2,37,Black
1737482941,171,White,Black,2,2,4,2,2,2,4,3,0,3,38,2,0,4,2,41,4,4,2,38,2,41,Black
1737482941,172,Black,White,2,2,4,2,2,2,4,3,0,3,37,2,0,4,3,40,4,4,1,38,2,40,Black
1737482941,173,White,Black,2,2,4,2,2,0,4,3,0,3,37,2,0,5,3,37,4,3,1,35,2,37,Black
1737482941,174,Black,White,2,2,4,2,2,0,4,3,0,3,0,2,0,5,2,36,4,3,2,35,2,36,Black
